1.1600,2.2400,0.0000,0.0000,0.0000,-0.0175,0.9998,
1.4400,2.2400,0.0000,0.0000,0.0000,0.0175,0.9998,
3.2800,2.2400,0.0000,0.0000,0.0000,-0.2250,0.9744,
3.4400,1.7200,0.0000,0.0000,0.0000,-0.7431,0.6691,
3.4400,0.5600,0.0000,0.0000,0.0000,-0.7133,0.7009,
3.4000,0.0400,0.0000,0.0000,0.0000,-0.8572,0.5150,
3.0000,-0.1600,0.0000,0.0000,-0.0000,-0.9981,-0.0610,
2.4800,-0.1200,0.0000,0.0000,-0.0000,-1.0000,-0.0087,
2.4000,-0.1200,0.0000,0.0000,0.0000,-0.9998,0.0175,
1.7200,-0.0800,0.0000,0.0000,-0.0000,-0.9781,-0.2079,
1.6000,0.5600,0.0000,0.0000,-0.0000,-0.3584,-0.9336,
1.9200,0.6400,0.0000,0.0000,-0.0000,-0.0175,-0.9998,
2.5600,0.9600,0.0000,0.0000,-0.0000,-0.5446,-0.8387,
2.6400,1.2800,0.0000,0.0000,-0.0000,-0.7193,-0.6947,
1.2000,1.4400,0.0000,0.0000,0.0000,-0.9998,0.0175,
1.0800,1.4400,0.0000,0.0000,0.0000,-0.9990,0.0436,
1.0000,1.4400,0.0000,0.0000,0.0000,-0.9981,0.0611,
0.0400,-0.0000,0.0000,0.0000,0.0000,-0.9990,0.0436,
